8000583	Parqueadero 584	47.03815	-122.93264
8000584	Parqueadero 585	47.98514	-122.20941
8000585	Parqueadero 586	47.21537	-123.10821
8000586	Parqueadero 587	47.24398	-122.7718
8000587	Parqueadero 588	48.51346	-122.22061
8000588	Parqueadero 589	47.78249	-122.31466
8000589	Parqueadero 590	47.73517	-117.41438
8000590	Parqueadero 591	48.30934	-118.13888
8000591	Parqueadero 592	47.01982	-122.7593
8000592	Parqueadero 593	47.31933	-122.26383
8000593	Parqueadero 594	45.63651	-122.52815
8000594	Parqueadero 595	47.50045	-122.34514
8000595	Parqueadero 596	47.92659	-122.2271
8000596	Parqueadero 597	47.64295	-117.21326
8000597	Parqueadero 598	47.36839	-122.3071
8000598	Parqueadero 599	47.7387	-122.33541
8000599	Parqueadero 600	48.90979	-122.35998
8000600	Parqueadero 601	47.10121	-122.41401
8000601	Parqueadero 602	47.91204	-122.24736
8000602	Parqueadero 603	47.91197	-122.24771
8000603	Parqueadero 604	47.57121	-122.63736
8000604	Parqueadero 605	47.39073	-117.17519
8000605	Parqueadero 606	48.71464	-122.50337
8000606	Parqueadero 607	47.89444	-122.26913
8000607	Parqueadero 608	47.55254	-122.38048
8000608	Parqueadero 609	47.68573	-122.3185
8000609	Parqueadero 610	47.63259	-122.66514
8000610	Parqueadero 611	48.09593	-123.30074
8000611	Parqueadero 612	47.84403	-119.51282
8000612	Parqueadero 613	47.45376	-122.14167
8000613	Parqueadero 614	47.36649	-122.1029
8000614	Parqueadero 615	47.81267	-117.34661
8000615	Parqueadero 616	47.04176	-122.78291
8000616	Parqueadero 617	47.63537	-122.65125
8000617	Parqueadero 618	47.09212	-117.04601
8000618	Parqueadero 619	47.77573	-117.37994
8000619	Parqueadero 620	47.52204	-122.38735
8000620	Parqueadero 621	47.20204	-122.42929
8000621	Parqueadero 622	47.32706	-122.31447
8000622	Parqueadero 623	45.71734	-122.70677
8000623	Parqueadero 624	47.17871	-122.44235
8000624	Parqueadero 625	48.85303	-122.59259
8000625	Parqueadero 626	47.1601	-122.26984
8000626	Parqueadero 627	48.44631	-122.58261
8000627	Parqueadero 628	47.69989	-117.43661
8000628	Parqueadero 629	47.23843	-122.35123
8000629	Parqueadero 630	47.23816	-122.35318
8000630	Parqueadero 631	47.69184	-117.45244
8000631	Parqueadero 632	46.15402	-119.03445
8000632	Parqueadero 633	47.71991	-122.23262
8000633	Parqueadero 634	45.62762	-122.54954
8000634	Parqueadero 635	48.62102	-117.93109
8000635	Parqueadero 636	47.12982	-122.29317
8000636	Parqueadero 637	45.91901	-120.90479
8000637	Parqueadero 638	47.21788	-122.31984
8000638	Parqueadero 639	48.94398	-122.46735
8000639	Parqueadero 640	48.94428	-122.46711
8000640	Parqueadero 641	47.73683	-117.45355
8000641	Parqueadero 642	47.15899	-122.11567
8000642	Parqueadero 643	47.47732	-122.20457
8000643	Parqueadero 644	46.73538	-122.98652
8000644	Parqueadero 645	47.96296	-122.21904
8000645	Parqueadero 646	47.55869	-122.15563
8000646	Parqueadero 647	47.94615	-124.38711
8000647	Parqueadero 648	47.94841	-124.38382
8000648	Parqueadero 649	47.94958	-124.38348
8000649	Parqueadero 650	47.94786	-124.38382
8000650	Parqueadero 651	47.94747	-124.37888
8000651	Parqueadero 652	47.95758	-124.36604
8000652	Parqueadero 653	48.53435	-117.88859
8000653	Parqueadero 654	47.17204	-122.57124
8000654	Parqueadero 655	46.94149	-122.58957
8000655	Parqueadero 656	45.63984	-122.6726
8000656	Parqueadero 657	47.67489	-117.47327
8000657	Parqueadero 658	47.47491	-122.28027
8000658	Parqueadero 659	47.556	-117.59271
8000659	Parqueadero 660	46.21513	-119.99032
8000660	Parqueadero 661	47.09899	-122.31234
8000661	Parqueadero 662	47.76149	-122.20818
8000662	Parqueadero 663	47.85366	-121.97913
8000663	Parqueadero 664	47.85454	-121.98179
8000664	Parqueadero 665	47.53315	-122.6368
8000665	Parqueadero 666	47.24982	-122.47818
8000666	Parqueadero 667	46.72489	-117.17989
8000667	Parqueadero 668	47.57613	-122.293
8000668	Parqueadero 669	46.59346	-120.53423
8000669	Parqueadero 670	47.15649	-122.40679
8000670	Parqueadero 671	47.64045	-117.3716
8000671	Parqueadero 672	48.10357	-123.42345
8000672	Parqueadero 673	47.45799	-122.19831
8000673	Parqueadero 674	47.51795	-117.19464
8000674	Parqueadero 675	47.5199	-117.19659
8000675	Parqueadero 676	48.52804	-123.01494
8000676	Parqueadero 677	48.53575	-123.02141
8000677	Parqueadero 678	47.12681	-119.28308
8000678	Parqueadero 679	45.64539	-122.69149
8000679	Parqueadero 680	47.17621	-122.32401
8000680	Parqueadero 681	46.20652	-119.1264
8000681	Parqueadero 682	47.1157	-119.2653
8000682	Parqueadero 683	47.63239	-117.48577
8000683	Parqueadero 684	47.98777	-122.19122
8000684	Parqueadero 685	47.67489	-117.41299
8000685	Parqueadero 686	47.04732	-122.91903
8000686	Parqueadero 687	46.37707	-120.31783
8000687	Parqueadero 688	46.60818	-120.52145
8000688	Parqueadero 689	47.01323	-117.1399
8000689	Parqueadero 690	47.60519	-122.3018
8000690	Parqueadero 691	46.91267	-117.071
8000691	Parqueadero 692	47.6935	-117.44188
8000692	Parqueadero 693	46.05486	-118.3408
8000693	Parqueadero 694	47.71072	-117.39827
8000694	Parqueadero 695	47.13788	-122.44429
8000695	Parqueadero 696	47.54028	-122.38845
8000696	Parqueadero 697	47.60118	-122.31558
8000697	Parqueadero 698	47.22843	-122.41512
8000698	Parqueadero 699	47.25454	-122.53652
8000699	Parqueadero 700	47.56538	-122.39652
8000700	Parqueadero 701	48.74815	-122.4025
8000701	Parqueadero 702	45.6229	-122.60593
8000702	Parqueadero 703	46.4068	-120.26505
8000703	Parqueadero 704	47.07624	-119.85672
8000704	Parqueadero 705	47.66462	-117.26826
8000705	Parqueadero 706	47.33037	-122.60652
8000706	Parqueadero 707	46.60402	-120.56673
8000707	Parqueadero 708	47.4776	-122.29901
8000708	Parqueadero 709	48.26767	-118.00387
8000709	Parqueadero 710	46.51761	-122.15677
8000710	Parqueadero 711	45.71928	-122.57121
8000711	Parqueadero 712	46.01984	-121.2873
8000712	Parqueadero 713	47.69767	-117.44577
8000713	Parqueadero 714	45.8154	-120.81368
8000714	Parqueadero 715	45.81846	-120.81479
8000715	Parqueadero 716	45.81651	-120.81645
8000716	Parqueadero 717	47.68573	-117.39133
8000717	Parqueadero 718	47.66573	-117.40244
8000718	Parqueadero 719	47.66767	-117.39994
8000719	Parqueadero 720	47.15566	-122.26179
8000720	Parqueadero 721	47.34065	-122.59291
8000721	Parqueadero 722	47.66452	-122.19274
8000722	Parqueadero 723	47.13871	-122.31234
8000723	Parqueadero 724	47.37677	-122.28568
8000724	Parqueadero 725	46.58235	-120.51645
8000725	Parqueadero 726	47.05316	-122.29123
8000726	Parqueadero 727	47.54569	-122.26841
8000727	Parqueadero 728	47.04427	-122.28678
8000728	Parqueadero 729	47.93821	-119.00585
8000729	Parqueadero 730	46.7951	-123.04569
8000730	Parqueadero 731	47.32847	-119.56587
8000731	Parqueadero 732	46.25513	-119.91476
8000732	Parqueadero 733	46.25208	-119.92448
8000733	Parqueadero 734	46.25708	-119.89504
8000734	Parqueadero 735	46.25541	-119.92115
8000735	Parqueadero 736	47.4001	-122.2879
8000736	Parqueadero 737	46.34735	-120.19477
8000737	Parqueadero 738	48.36626	-119.58366
8000738	Parqueadero 739	48.08778	-121.98784
8000739	Parqueadero 740	48.08488	-121.96334
8000740	Parqueadero 741	48.08538	-121.96374
8000741	Parqueadero 742	47.21537	-123.10987
8000742	Parqueadero 743	47.32569	-119.5542
8000743	Parqueadero 744	47.25927	-122.46985
8000744	Parqueadero 745	47.64684	-117.39327
8000745	Parqueadero 746	48.11213	-122.79195
8000746	Parqueadero 747	47.33732	-122.83292
8000747	Parqueadero 748	47.40318	-120.26396
8000748	Parqueadero 749	47.34472	-122.08681
8000749	Parqueadero 750	47.20315	-122.47596
8000750	Parqueadero 751	46.97522	-123.66152
8000751	Parqueadero 752	46.95363	-123.80283
8000752	Parqueadero 753	46.97731	-123.85267
8000753	Parqueadero 754	46.33566	-123.63987
8000754	Parqueadero 755	47.68656	-117.51827
8000755	Parqueadero 756	46.64983	-122.96235
8000756	Parqueadero 757	47.6826	-122.32679
8000757	Parqueadero 758	47.68028	-122.32869
8000758	Parqueadero 759	46.0743	-118.32219
8000759	Parqueadero 760	45.94789	-122.53843
8000760	Parqueadero 761	47.31371	-122.1772
8000761	Parqueadero 762	46.01987	-117.39628
8000762	Parqueadero 763	47.65406	-117.16354
8000763	Parqueadero 764	47.65844	-117.16998
8000764	Parqueadero 765	47.68731	-122.35999
8000765	Parqueadero 766	48.12517	-118.11276
8000766	Parqueadero 767	47.45804	-122.35602
8000767	Parqueadero 768	47.0801	-123.01931
8000768	Parqueadero 769	47.5176	-122.19707
8000769	Parqueadero 770	47.34455	-122.08651
8000770	Parqueadero 771	46.79066	-123.09542
8000771	Parqueadero 772	47.22843	-122.41457
8000772	Parqueadero 773	46.57072	-117.12878
8000773	Parqueadero 774	47.26788	-122.45207
8000774	Parqueadero 775	47.68593	-122.34235
8000775	Parqueadero 776	47.72794	-122.32763
8000776	Parqueadero 777	47.61767	-117.38132
8000777	Parqueadero 778	47.65727	-122.33803
8000778	Parqueadero 779	47.51158	-122.31835
8000779	Parqueadero 780	48.12768	-123.47368
8000780	Parqueadero 781	46.32486	-119.26696
8000781	Parqueadero 782	47.60371	-122.30679
8000782	Parqueadero 783	48.72232	-122.48519
8000783	Parqueadero 784	47.32315	-122.58541
8000784	Parqueadero 785	47.34065	-122.59291
8000785	Parqueadero 786	48.82206	-122.37739
8000786	Parqueadero 787	48.82409	-122.33167
8000787	Parqueadero 788	45.62678	-122.63621
8000788	Parqueadero 789	46.40374	-120.54617
8000789	Parqueadero 790	46.40679	-120.5434
8000790	Parqueadero 791	47.19343	-122.67346
8000791	Parqueadero 792	46.25541	-119.91615
8000792	Parqueadero 793	47.47904	-118.25053
8000793	Parqueadero 794	45.65484	-122.62732
8000794	Parqueadero 795	47.18038	-122.40512
8000795	Parqueadero 796	45.58151	-122.34509
8000796	Parqueadero 797	47.67406	-117.43133
8000797	Parqueadero 798	47.41537	-122.84237
8000798	Parqueadero 799	48.0021	-122.19546
8000799	Parqueadero 800	47.56582	-122.28349
8000800	Parqueadero 801	47.23621	-122.42457
8000801	Parqueadero 802	47.12598	-118.36831
8000802	Parqueadero 803	46.21847	-119.16918
8000803	Parqueadero 804	47.63292	-122.35218
8000804	Parqueadero 805	47.48568	-122.34067
8000805	Parqueadero 806	45.67234	-122.66704
8000806	Parqueadero 807	48.08461	-118.26166
8000807	Parqueadero 808	47.5381	-122.1843
8000808	Parqueadero 809	47.81307	-122.27684
8000809	Parqueadero 810	47.32905	-122.18364
8000810	Parqueadero 811	45.62428	-122.52732
8000811	Parqueadero 812	47.00068	-120.54201
8000812	Parqueadero 813	45.59345	-122.40231
8000813	Parqueadero 814	47.72468	-122.19555
8000814	Parqueadero 815	48.08407	-123.10943
8000815	Parqueadero 816	47.32315	-122.58596
8000816	Parqueadero 817	47.72498	-122.23017
8000817	Parqueadero 818	47.76972	-122.20254
8000818	Parqueadero 819	47.2051	-122.52763
8000819	Parqueadero 820	47.2401	-122.4954
8000820	Parqueadero 821	46.8182	-119.15946
8000821	Parqueadero 822	47.70482	-122.65404
8000822	Parqueadero 823	47.54176	-122.3739
8000823	Parqueadero 824	46.40433	-117.06683
8000824	Parqueadero 825	46.67485	-120.71174
8000825	Parqueadero 826	47.62609	-122.14031
8000826	Parqueadero 827	47.52551	-122.34867
8000827	Parqueadero 828	47.5982	-119.53282
8000828	Parqueadero 829	48.61129	-117.99165
8000829	Parqueadero 830	47.7456	-122.3592
8000830	Parqueadero 831	47.49496	-122.18221
8000831	Parqueadero 832	46.20652	-119.17779
8000832	Parqueadero 833	47.74565	-122.35902
8000833	Parqueadero 834	47.38843	-122.3004
8000834	Parqueadero 835	47.46613	-122.33047
8000835	Parqueadero 836	47.44343	-122.32818
8000836	Parqueadero 837	48.30177	-122.67649
8000837	Parqueadero 838	47.99354	-122.10702
8000838	Parqueadero 839	47.50816	-122.18151
8000839	Parqueadero 840	47.50803	-122.18161
8000840	Parqueadero 841	46.31093	-124.03849
8000841	Parqueadero 842	47.23788	-122.28345
8000842	Parqueadero 843	47.81247	-122.24267
8000843	Parqueadero 844	47.49308	-122.30121
8000844	Parqueadero 845	47.41538	-121.97262
8000845	Parqueadero 846	45.73873	-122.4876
8000846	Parqueadero 847	45.74178	-122.4676
8000847	Parqueadero 848	45.74178	-122.4676
8000848	Parqueadero 849	45.73817	-122.4876
8000849	Parqueadero 850	48.55046	-117.89637
8000850	Parqueadero 851	47.75179	-122.13962
8000851	Parqueadero 852	47.98232	-122.19291
8000852	Parqueadero 853	47.28815	-122.51068
8000853	Parqueadero 854	46.41127	-117.05071
8000854	Parqueadero 855	47.67046	-122.18059
8000855	Parqueadero 856	47.51705	-122.35953
8000856	Parqueadero 857	47.29407	-122.22275
8000857	Parqueadero 858	47.02371	-122.79069
8000858	Parqueadero 859	47.23538	-122.35623
8000859	Parqueadero 860	47.33553	-122.29957
8000860	Parqueadero 861	47.62602	-122.3041
8000861	Parqueadero 862	47.66545	-117.39243
8000862	Parqueadero 863	47.56546	-122.38507
8000863	Parqueadero 864	46.47043	-117.6038
8000864	Parqueadero 865	47.23343	-122.4379
8000865	Parqueadero 866	47.81561	-122.37023
8000866	Parqueadero 867	46.55707	-120.38173
8000867	Parqueadero 868	47.3684	-122.30708
8000868	Parqueadero 869	47.66711	-117.44855
8000869	Parqueadero 870	47.49645	-122.16336
8000870	Parqueadero 871	47.3337	-123.15932
8000871	Parqueadero 872	46.58096	-120.51173
8000872	Parqueadero 873	47.56437	-122.38514
8000873	Parqueadero 874	46.98265	-123.90967
8000874	Parqueadero 875	46.97259	-123.83183
8000875	Parqueadero 876	47.69173	-122.1131
8000876	Parqueadero 877	47.3539	-122.15158
8000877	Parqueadero 878	47.92061	-122.2371
8000878	Parqueadero 879	47.62137	-117.23736
8000879	Parqueadero 880	45.63567	-122.67538
8000880	Parqueadero 881	46.17763	-119.13223
8000881	Parqueadero 882	48.51071	-119.27921
8000882	Parqueadero 883	47.2726	-122.48346
8000883	Parqueadero 884	48.18322	-118.06609
8000884	Parqueadero 885	45.63095	-122.65315
8000885	Parqueadero 886	47.18371	-122.5379
8000886	Parqueadero 887	47.53288	-122.37429
8000887	Parqueadero 888	45.73067	-121.48702
8000888	Parqueadero 889	47.25204	-122.52429
8000889	Parqueadero 890	46.01431	-117.52185
8000890	Parqueadero 891	47.00204	-123.44877
8000891	Parqueadero 892	46.15317	-122.90428
8000892	Parqueadero 893	47.76926	-122.37096
8000893	Parqueadero 894	47.63267	-117.3966
8000894	Parqueadero 895	47.60415	-122.17096
8000895	Parqueadero 896	47.15982	-122.54513
8000896	Parqueadero 897	47.27752	-122.33576
8000897	Parqueadero 898	46.31371	-124.04015
8000898	Parqueadero 899	45.65373	-122.54843
8000899	Parqueadero 900	48.30128	-118.19833
8000900	Parqueadero 901	48.42186	-122.32368
8000901	Parqueadero 902	47.71517	-117.64606
8000902	Parqueadero 903	47.32232	-123.14515
8000903	Parqueadero 904	47.721	-117.47216
8000904	Parqueadero 905	47.74051	-122.22216
8000905	Parqueadero 906	47.72612	-122.33773
8000906	Parqueadero 907	47.62921	-122.12377
8000907	Parqueadero 908	47.57072	-117.69494
8000908	Parqueadero 909	48.74214	-117.42386
8000909	Parqueadero 910	48.86488	-122.44077
8000910	Parqueadero 911	47.60865	-122.29976
8000911	Parqueadero 912	47.55358	-122.22262
8000912	Parqueadero 913	48.50145	-122.62106
8000913	Parqueadero 914	47.52601	-122.03493
8000914	Parqueadero 915	47.53661	-122.04524
8000915	Parqueadero 916	47.52282	-122.02834
8000916	Parqueadero 917	47.15315	-122.56652
8000917	Parqueadero 918	47.20672	-121.99394
8000918	Parqueadero 919	46.97864	-123.81984
8000919	Parqueadero 920	47.96771	-122.21824
8000920	Parqueadero 921	47.59232	-122.69626
8000921	Parqueadero 922	45.5954	-122.40287
8000922	Parqueadero 923	47.57308	-122.39011
8000923	Parqueadero 924	47.1551	-122.45179
8000924	Parqueadero 925	46.26819	-119.14196
8000925	Parqueadero 926	45.68317	-122.68121
8000926	Parqueadero 927	47.25621	-122.46457
8000927	Parqueadero 928	46.29402	-119.29391
8000928	Parqueadero 929	46.96209	-119.04195
8000929	Parqueadero 930	48.10782	-123.43989
8000930	Parqueadero 931	48.40701	-122.31789
8000931	Parqueadero 932	47.91599	-122.19914
8000932	Parqueadero 933	47.62128	-117.40243
8000933	Parqueadero 934	46.74072	-117.17989
8000934	Parqueadero 935	46.70621	-122.96346
8000935	Parqueadero 936	47.05204	-122.92736
8000936	Parqueadero 937	46.29375	-119.2728
8000937	Parqueadero 938	47.55982	-122.38457
8000938	Parqueadero 939	47.97537	-122.21041
8000939	Parqueadero 940	46.05736	-118.34441
8000940	Parqueadero 941	46.58096	-120.4884
8000941	Parqueadero 942	47.26149	-122.49568
8000942	Parqueadero 943	45.57484	-122.31315
8000943	Parqueadero 944	48.28156	-117.71691
8000944	Parqueadero 945	47.6124	-122.12986
8000945	Parqueadero 946	47.61962	-117.3641
8000946	Parqueadero 947	47.69628	-117.37271
8000947	Parqueadero 948	47.55093	-123.03432
8000948	Parqueadero 949	46.65846	-120.5309
8000949	Parqueadero 950	47.47842	-122.33205
8000950	Parqueadero 951	47.50566	-122.18383
8000951	Parqueadero 952	47.6029	-120.66092
8000952	Parqueadero 953	47.59845	-120.66398
8000953	Parqueadero 954	47.5876	-122.29568
8000954	Parqueadero 955	47.57343	-122.29078
8000955	Parqueadero 956	47.72679	-122.16325
8000956	Parqueadero 957	45.63567	-122.63815
8000957	Parqueadero 958	47.70017	-117.38549
8000958	Parqueadero 959	47.70718	-122.28464
8000959	Parqueadero 960	46.03069	-118.38747
8000960	Parqueadero 961	47.50482	-122.52958
8000961	Parqueadero 962	48.53685	-117.88998
8000962	Parqueadero 963	47.71711	-117.44883
8000963	Parqueadero 964	47.67628	-117.43188
8000964	Parqueadero 965	47.7155	-122.19866
8000965	Parqueadero 966	47.7179	-122.20937
8000966	Parqueadero 967	46.20178	-123.37985
8000967	Parqueadero 968	46.6407	-118.55721
8000968	Parqueadero 969	47.18732	-122.29012
8000969	Parqueadero 970	46.21708	-119.18835
8000970	Parqueadero 971	46.21708	-119.17112
8000971	Parqueadero 972	47.72739	-122.16563
8000972	Parqueadero 973	47.01621	-122.29317
8000973	Parqueadero 974	47.05177	-122.29095
8000974	Parqueadero 975	47.19816	-122.31179
8000975	Parqueadero 976	48.0771	-118.68501
8000976	Parqueadero 977	47.7457	-122.30305
8000977	Parqueadero 978	46.14567	-122.90817
8000978	Parqueadero 979	46.14345	-122.89233
8000979	Parqueadero 980	47.76783	-122.24584
8000980	Parqueadero 981	47.7761	-122.25452
8000981	Parqueadero 982	46.20319	-119.1239
8000982	Parqueadero 983	47.51734	-122.19754
8000983	Parqueadero 984	47.41457	-120.26479
8000984	Parqueadero 985	47.39982	-122.29123
8000985	Parqueadero 986	47.3801	-122.25162
8000986	Parqueadero 987	47.38538	-122.23012
8000987	Parqueadero 988	47.38538	-122.22984
8000988	Parqueadero 989	47.37372	-122.20728
8000989	Parqueadero 990	47.37066	-122.18068
8000990	Parqueadero 991	47.38621	-122.22179
8000991	Parqueadero 992	47.41684	-122.17398
8000992	Parqueadero 993	47.37016	-122.11977
8000993	Parqueadero 994	47.1451	-122.45234
8000994	Parqueadero 995	46.13067	-122.94483
8000995	Parqueadero 996	48.60796	-118.05304
8000996	Parqueadero 997	48.60268	-118.0611
8000997	Parqueadero 998	48.6024	-118.05554
8000998	Parqueadero 999	48.18822	-118.26138
8000999	Parqueadero 1000	47.30648	-122.75541
8001000	Parqueadero 1001	47.65128	-117.23048
8001001	Parqueadero 1002	47.32677	-122.27816
8001002	Parqueadero 1003	47.5744	-122.30288
8001003	Parqueadero 1004	47.62315	-122.29013
8001004	Parqueadero 1005	47.76883	-122.35333
8001005	Parqueadero 1006	47.79843	-122.3168
8001006	Parqueadero 1007	45.67817	-122.63593
8001007	Parqueadero 1008	47.80204	-122.50069
8001008	Parqueadero 1009	46.26958	-119.48919
8001009	Parqueadero 1010	47.65633	-122.19572
8001010	Parqueadero 1011	47.69057	-122.20068
8001011	Parqueadero 1012	47.56454	-122.66931
8001012	Parqueadero 1013	47.58648	-122.71903
8001013	Parqueadero 1014	46.98652	-120.40368
8001014	Parqueadero 1015	46.98818	-120.40312
8001015	Parqueadero 1016	46.7526	-122.95291
8001016	Parqueadero 1017	46.61735	-120.54201
8001017	Parqueadero 1018	45.81679	-121.15313
8001018	Parqueadero 1019	47.13431	-119.2853
8001019	Parqueadero 1020	48.19403	-119.88674
8001020	Parqueadero 1021	46.89517	-117.36046
8001021	Parqueadero 1022	45.86123	-122.66371
8001022	Parqueadero 1023	45.86123	-122.66371
8001023	Parqueadero 1024	45.86123	-122.66371
8001024	Parqueadero 1025	48.39475	-122.48941
8001025	Parqueadero 1026	48.39428	-122.48922
8001026	Parqueadero 1027	48.39057	-122.49355
8001027	Parqueadero 1028	48.43092	-122.31209
8001028	Parqueadero 1029	45.61317	-122.40259
8001029	Parqueadero 1030	46.96454	-122.44095
8001030	Parqueadero 1031	47.02954	-122.80319
8001031	Parqueadero 1032	47.57995	-122.38708
8001032	Parqueadero 1033	47.14732	-122.55346
8001033	Parqueadero 1034	47.32682	-122.28072
8001034	Parqueadero 1035	47.763	-122.28786
8001035	Parqueadero 1036	47.77426	-122.30957
8001036	Parqueadero 1037	47.32543	-122.33877
8001037	Parqueadero 1038	47.55566	-122.17984
8001038	Parqueadero 1039	47.60099	-122.14877
8001039	Parqueadero 1040	47.20288	-122.1904
8001040	Parqueadero 1041	46.21377	-117.24016
8001041	Parqueadero 1042	45.68901	-122.6926
8001042	Parqueadero 1043	47.83017	-117.59939
8001043	Parqueadero 1044	48.02279	-122.08044
8001044	Parqueadero 1045	47.24566	-122.19317
8001045	Parqueadero 1046	47.70531	-122.16694
8001046	Parqueadero 1047	47.67338	-122.18153
8001047	Parqueadero 1048	46.85093	-122.48651
8001048	Parqueadero 1049	47.68459	-122.08165
8001049	Parqueadero 1050	47.67371	-122.18096
8001050	Parqueadero 1051	47.38448	-122.04693
8001051	Parqueadero 1052	47.42597	-122.15159
8001052	Parqueadero 1053	47.26621	-122.76541
8001053	Parqueadero 1054	47.28015	-122.29291
8001054	Parqueadero 1055	47.53229	-122.22895
8001055	Parqueadero 1056	47.49985	-122.24022
8001056	Parqueadero 1057	47.00482	-122.80069
8001057	Parqueadero 1058	47.16232	-122.57485
8001058	Parqueadero 1059	47.811	-117.56022
8001059	Parqueadero 1060	47.73263	-122.32677
8001060	Parqueadero 1061	47.12375	-119.25863
8001061	Parqueadero 1062	47.66749	-122.20017
8001062	Parqueadero 1063	47.93371	-122.0868
8001063	Parqueadero 1064	47.32022	-122.35401
8001064	Parqueadero 1065	47.97015	-118.97252
8001065	Parqueadero 1066	47.20349	-117.9005
8001066	Parqueadero 1067	48.03449	-122.40288
8001067	Parqueadero 1068	47.16899	-122.42901
8001068	Parqueadero 1069	48.71883	-122.49406
8001069	Parqueadero 1070	47.1732	-119.32697
8001070	Parqueadero 1071	47.6576	-122.32346
8001071	Parqueadero 1072	47.66215	-122.27801
8001072	Parqueadero 1073	47.6571	-122.39048
8001073	Parqueadero 1074	47.32497	-122.17543
8001074	Parqueadero 1075	47.52086	-122.3602
8001075	Parqueadero 1076	47.6319	-122.1675
8001076	Parqueadero 1077	46.56205	-123.56015
8001077	Parqueadero 1078	47.0876	-122.92709
8001078	Parqueadero 1079	47.76767	-122.11681
8001079	Parqueadero 1080	47.60234	-122.29159
8001080	Parqueadero 1081	46.66149	-123.01374
8001081	Parqueadero 1082	45.64345	-122.62537
8001082	Parqueadero 1083	47.65211	-117.42021
8001083	Parqueadero 1084	46.60735	-120.52395
8001084	Parqueadero 1085	46.27041	-119.2778
8001085	Parqueadero 1086	45.78456	-122.54621
8001086	Parqueadero 1087	47.43735	-120.33007
8001087	Parqueadero 1088	48.44042	-120.16647
8001088	Parqueadero 1089	47.65573	-117.36771
8001089	Parqueadero 1090	47.38378	-117.31992
8001090	Parqueadero 1091	47.47958	-122.1177
8001091	Parqueadero 1092	48.05844	-122.16902
8001092	Parqueadero 1093	47.70822	-117.40438
8001093	Parqueadero 1094	45.61928	-122.58343
8001094	Parqueadero 1095	47.24427	-122.48151
8001095	Parqueadero 1096	48.86103	-117.37386
8001096	Parqueadero 1097	46.18958	-119.13307
8001097	Parqueadero 1098	45.65206	-122.6751
8001098	Parqueadero 1099	46.99118	-123.88749
8001099	Parqueadero 1100	46.99096	-120.53896
8001100	Parqueadero 1101	48.41518	-122.32786
8001101	Parqueadero 1102	47.02982	-122.89875
8001102	Parqueadero 1103	46.38096	-120.30533
8001103	Parqueadero 1104	47.63406	-117.36132
8001104	Parqueadero 1105	47.6601	-122.33985
8001105	Parqueadero 1106	47.2251	-122.4404
8001106	Parqueadero 1107	48.24621	-122.33265
8001107	Parqueadero 1108	46.39183	-117.08016
8001108	Parqueadero 1109	46.71877	-117.17767
8001109	Parqueadero 1110	46.18986	-119.18612
8001110	Parqueadero 1111	48.11932	-123.45626
8001111	Parqueadero 1112	46.31708	-120.01171
8001112	Parqueadero 1113	46.61485	-120.50868
8001113	Parqueadero 1114	46.98759	-123.88656
8001114	Parqueadero 1115	47.40679	-120.30924
8001115	Parqueadero 1116	46.97348	-118.61721
8001116	Parqueadero 1117	46.97487	-118.61721
8001117	Parqueadero 1118	47.18288	-122.25651
8001118	Parqueadero 1119	47.72267	-117.42383
8001119	Parqueadero 1120	47.21593	-122.4004
8001120	Parqueadero 1121	47.63606	-122.18383
8001121	Parqueadero 1122	47.17899	-122.51235
8001122	Parqueadero 1123	47.7783	-122.25542
8001123	Parqueadero 1124	47.6785	-117.39549
8001124	Parqueadero 1125	46.73177	-122.94235
8001125	Parqueadero 1126	47.71072	-117.44633
8001126	Parqueadero 1127	46.34927	-124.05127
8001127	Parqueadero 1128	47.21815	-122.75958
8001128	Parqueadero 1129	46.23152	-119.10001
8001129	Parqueadero 1130	47.96843	-122.20375
8001130	Parqueadero 1131	47.69184	-117.3966
8001131	Parqueadero 1132	46.14733	-122.95122
8001132	Parqueadero 1133	47.15181	-119.2828
8001133	Parqueadero 1134	48.06323	-117.63134
8001134	Parqueadero 1135	48.49198	-122.89768
8001135	Parqueadero 1136	47.54871	-122.36179
8001136	Parqueadero 1137	47.62481	-122.3184
8001137	Parqueadero 1138	47.26788	-122.46596
8001138	Parqueadero 1139	47.95127	-122.20187
8001139	Parqueadero 1140	48.72435	-122.49909
8001140	Parqueadero 1141	46.1415	-122.93733
8001141	Parqueadero 1142	46.27011	-122.90539
8001142	Parqueadero 1143	46.66901	-120.61062
8001143	Parqueadero 1144	47.65427	-122.11596
8001144	Parqueadero 1145	47.68651	-122.3892
8001145	Parqueadero 1146	48.46922	-122.31768
8001146	Parqueadero 1147	47.57565	-122.65653
8001147	Parqueadero 1148	48.72818	-122.65382
8001148	Parqueadero 1149	46.81792	-119.16418
8001149	Parqueadero 1150	47.04732	-122.77763
8001150	Parqueadero 1151	45.69429	-121.27952
8001151	Parqueadero 1152	48.52824	-122.06913
8001152	Parqueadero 1153	48.95012	-122.44405
8001153	Parqueadero 1154	48.94993	-122.44406
8001154	Parqueadero 1155	48.95206	-122.42837
8001155	Parqueadero 1156	48.94684	-122.45479
8001156	Parqueadero 1157	47.82564	-122.33155
8001157	Parqueadero 1158	47.8296	-122.2939
8001158	Parqueadero 1159	46.21263	-119.99421
